id_poste,id_entreprise,titre,description,skills,annee_experience,salaire_min,salaire_max,type_contrat,remote_policy,langues,latitude,longitude
37,13,Développeur React / Spring Boot,"Depuis plusieurs années, la MAIF accentue l'importance du métier de développeur et renforce ses équipes avec des développeuses et des développeurs backend, frontend et fullstack Java/JavaScript.
Nous avons créé la Guilde Développement MAIF, qui constitue un collectif tourné vers le partage, l'entraide et un objectif commun : être un espace d'échange, de partage de connaissance pour faire vivre et ","[{'name': 'Java', 'value': 100.0}, {'name': 'Javascript', 'value': 100.0}, {'name': 'Spring', 'value': 100.0}, {'name': 'React', 'value': 100.0}, {'name': 'Spring Boot', 'value': 100.0}]",2,39.0,52.0,"{""permanent"": true}",3.0,fr,,
38,14,Développeur(se) Full-Stack .NET / Mobile (React Native) – Mid-Senior / Senior,"Contexte
Nous développons un produit SaaS B2B avec de vraies contraintes métier et techniques.
L’équipe est aujourd’hui orientée back-end / web, et nous lançons une application mobile qui viendra compléter l’écosystème existant.
Je suis CTO et je cherche un profil capable de :

piloter le développement mobile et le déploiement
m’épauler techniquement sur le back-end

On cherche quelqu’un de pragma","[{'name': '.NET core', 'value': 50.0}, {'name': 'Blazor', 'value': 50.0}, {'name': 'Azure', 'value': 50.0}, {'name': 'Azure Devops', 'value': 50.0}, {'name': 'NoSQL', 'value': 50.0}, {'name': 'DDD', 'value': 50.0}, {'name': 'SQL', 'value': 50.0}, {'name': 'React Native', 'value': 50.0}]",5,40.0,75.0,"{""permanent"": true}",1.0,fr,,
39,15,Développeu·r·se mobile Flutter,"Ensemble boostons leur impact en développant leur potentiel mobile !
Depuis plus de 10ans, Beapp aide les entreprises (PME/ETI, grands comptes, startup) à déployer des applications mobiles utiles et impactantes pour leurs activités tout en prenant en compte les enjeux environnementaux et sociaux d'un numérique responsable. Rejoins l'aventure humaine Beapp pour apporter à nos clients toute ton expe","[{'name': 'Flutter', 'value': 100.0}, {'name': 'Android', 'value': 50.0}, {'name': 'iOS', 'value': 50.0}]",2,32.0,39.0,"{""permanent"": true}",3.0,fr,,
40,16, Senior Front end Developer (Vue/Tailwind),"Mission
En intégrant ALIAS, votre mission, si vous l'acceptez, est de gérer le développement front-end sur ses site web, applications, repo Open source, et participer aux choix techniques de l'équipe tech, afin de rendre nos outils de Protection des données et de Privacy management faciles à utiliser, agréables et fonctionnels.
Votre mission consiste à :

Gérer le développement avec un développeur","[{'name': 'vueJS', 'value': 100.0}, {'name': 'NUXT', 'value': 100.0}, {'name': 'Tailwind CSS', 'value': 85.0}, {'name': 'Typescript', 'value': 80.0}, {'name': 'Github', 'value': 100.0}, {'name': 'Javascript', 'value': 100.0}, {'name': 'NodeJS', 'value': 20.0}, {'name': 'Wordpress', 'value': 50.0}]",5,40.0,55.0,"{""permanent"": true}",3.0,fr,,
41,17,Software QA,"Chez Exotec, nous mettons l’excellence technologique au service de la redéfinition des relations entre humains et robots. A travers le monde, nos solutions révolutionnent la façon dont nos client·e·s délivrent leurs produits aux personnes consommatrices finales. Nous contribuons au succès des plus grandes marques du commerce et de l’industrie, tout en améliorant les conditions de travail de leurs ","[{'name': 'SQL', 'value': 50.0}, {'name': 'Git', 'value': 50.0}]",2,,,"{""permanent"": true}",1.0,fr,,
42,18,Responsable de projet en production (F/H),"Contexte : Hébergement, Exploitation et Pilotage d’applications critiques pour le client DILA (Direction de l'Information Légale et Administrative) dont Légifrance.   Missions : ElasticSearch, Varnish, etc.) Piloter efficacement le déploiement de solutions applicatives Initier et accompagner l’équipe projet dans l’industrialisation des processus (livraison, déploiement applications) Prendre en mai","[{'name': 'Java', 'value': 75.0}, {'name': 'Elasticsearch', 'value': 70.0}, {'name': 'Docker', 'value': 70.0}, {'name': 'Azure Devops', 'value': 50.0}, {'name': 'Linux System', 'value': 90.0}]",4,,,"{""permanent"": true}",,,,
43,19,DEVELOPPEUR (SE) WEB PHP,"Au sein de notre équipe de développeurs web, vous intervenez sur la conception, le développement et la maintenance des applications et sites internet du Groupe.    Pour ce faire vos missions s’articulent de la façon suivante : Assurer la conception (analyse, architecture du code, faisabilité et estimation des délais) Développer les fonctionnalités Tester et valider les fonctionnalités développées ","[{'name': 'PHP', 'value': 70.0}, {'name': 'Symfony', 'value': 70.0}, {'name': 'Mysql', 'value': 70.0}, {'name': 'OpenAPI / Swagger', 'value': 70.0}]",2,28.0,35.0,"{""permanent"": true}",,,,
44,20,Developper Full Stack SAP,"Vous êtes développeur informatique ayant des compétences dans des ERP et des techniques en voie d’obsolescence, tel que Oracle, PeopleSoft, AIX…? - Vous  avez des compétences web, Javascript, HTML5, et vous voudriez participer à des projets ambitieux, en équipe, sur des technos de pointe? - En tout cas, la conception, la programmation, et les projets en équipe vous passionnent. - Vous aimeriez booster et assoir votre carrière en montant compétence sur l'ERP leader SAP et ses dernières offres S/4HANA et son Framework de développement web FIORI UI5. - Nous proposons à de bons professionnels, aimant le développement, souhaitant travailler en projet entouré de vrais collègues, de nous rejoindre pour  accélérer leur carrière : - Nous vous formerons aux nouvelles offres SAP et framework web - Nous vous accompagnerons dans une montée en compétence rapide - Vous prendrez des responsabilités sur des projets de pointe accompagné par des experts - Vous travaillerez dans une ambiance sereine, bienveillante, de partage et d'entraide  - Contactez-nous, CV + message de motivation à rh@progressmanagement","[{'name': 'SAP', 'value': 100.0}, {'name': 'HTML5', 'value': 50.0}, {'name': 'Javascript', 'value': 50.0}, {'name': 'jQuery', 'value': 30.0}, {'name': 'Git', 'value': 30.0}, {'name': 'Backend', 'value': 50.0}, {'name': 'Frontend', 'value': 50.0}, {'name': 'Java', 'value': 20.0}]",6,,,"{""permanent"": true}",,,,
45,21,Développeur Web Back-end PHP/Symfony (H/F),"
Ta mission (si tu l’acceptes)
Pour accompagner le développement digital de Rapid Flyer et des projets IT Groupe, tu interviendras en tant que référent sur les projets suivants : 
La refonte d’un e-co","[{'name': 'Symfony', 'value': 90.0}, {'name': 'Docker', 'value': 90.0}, {'name': 'PHP', 'value': 90.0}, {'name': 'Mysql', 'value': 90.0}, {'name': 'MongoDB', 'value': 90.0}, {'name': 'Doctrine', 'value': 90.0}, {'name': 'Javascript', 'value': 70.0}, {'name': 'Gitlab', 'value': 70.0}, {'name': 'Git', 'value': 70.0}]",2,,,"{""permanent"": true}",,,,
46,21,Développeur Web Front-end React/Next.js (H/F),"Ta mission (si tu l’acceptes)
Afin de renforcer l’équipe IT, nous sommes à la recherche d'un profil dynamique, fort de proposition ayant l'envie de structurer et manager l’équipe front-end . Tu intégreras une équipe constituée d’un CTO et de 4 dév. back-end et front-end, tu évolueras sur une pile technologique Kubernetes, incluant un grand nombre de services variés comprenant Mysql, Rabbi","[{'name': 'React', 'value': 100.0}, {'name': 'Next JS', 'value': 100.0}, {'name': 'Redux', 'value': 100.0}, {'name': 'styled-components', 'value': 100.0}, {'name': 'Git', 'value': 100.0}, {'name': 'Jest', 'value': 100.0}, {'name': 'CSS3', 'value': 50.0}]",4,40.0,45.0,"{""permanent"": true}",1.0,fr,,
47,22,Leader technique JAVA,"Engagé.e.s pour l'égalité des chances, nous pensons que la diversité est une richesse. Nous savons respecter, apprécier et valoriser les différences de chacun.e : ce sont vos qualités humaines qui seront considérées.
“Connect and Create for Change”... with us !
IT Link, expert des systèmes connectés
Chez IT Link, cela fait 35 ans que nous misons sur la connexion des technologies, des objets et des","[{'name': 'Java', 'value': 50.0}, {'name': 'VueJS', 'value': 50.0}, {'name': 'NoSQL', 'value': 50.0}]",7,45.0,55.0,"{""permanent"": true}",2.0,fr,,
48,23,Ingénieur DEVOPS,"Rejoins Apside Nantes pour travailler sur les projets de demain !
Le poste ?
En assistance technique ou sur nos plateaux, tu rejoins nos équipes organisées en mode Agile pour contribuer à la réussite de nos projets auxquels tu apporteras tes compétences et ton esprit d’équipe. Tu es responsable d’assurer l’intégration, la disponibilité et la performance d'applications métiers (banque/assurance, Tr","[{'name': 'Docker', 'value': 50.0}, {'name': 'Git', 'value': 50.0}, {'name': 'Java', 'value': 50.0}, {'name': 'Agile', 'value': 50.0}]",3,35.0,50.0,"{""permanent"": true}",3.0,fr,,
49,24,Software Engineer,"Nous poursuivons notre croissance et nous ouvrons plusieurs postes de : Développeur Fullstack, Front-end et Back-end .   Vous êtes en charge de concevoir, développer, livrer et maintenir notre plateforme SaaS. Vous contribuez à la création et au déploiement d’application web / mobiles élégantes, scalables et riches fonctionnellement.  Plus précisément :  En lien avec l’équipe Product Management et","[{'name': 'Angular', 'value': 100.0}, {'name': 'Java', 'value': 100.0}, {'name': 'React', 'value': 75.0}, {'name': 'Javascript', 'value': 75.0}, {'name': 'Spring Boot', 'value': 90.0}, {'name': 'Google Cloud', 'value': 100.0}]",3,42.0,65.0,"{""permanent"": true}",,,,
50,25,Ingénieur développement JAVA / J2EE H/F,"Mission - Votre mission, si vous l'acceptez, sera de : -  - De concevoir et réaliser le développement d'applications en concordance avec les besoins exprimés par nos clients :  - JAVA 8 et 11, Spring (Core, Boot, Data, Cloud Config) - Gitlab, Maven, Gradle, Jenkins, Sonar, Bitbucket, JIRA - Docker - Hibernate, Oracle, Elasticsearch, MongoDB, MySQL - De produire les dossiers de tests unitaires et tests d'intégration et exécuterez les procédures de test afin de contrôler le bon fonctionnement des applications - De réaliser et participer aux tâches liées à la méthode Agile : Backlog, Sprint, Daily meeting, Storyboard... -  - Votre profil : - Vous êtes passionné(e) par le code propre et les tests automatisés ? Créatif(ve), vous proposez de nouvelles idées et aimez les mettre en application ? Vous êtes la personne que l'on recherche ! - ","[{'name': 'Java', 'value': 70.0}, {'name': 'Java JEE', 'value': 70.0}, {'name': 'Gitlab', 'value': 70.0}, {'name': 'Bitbucket', 'value': 70.0}, {'name': 'Docker', 'value': 70.0}, {'name': 'Oracle', 'value': 70.0}, {'name': 'Elastic search', 'value': 70.0}, {'name': 'MongoDB', 'value': 70.0}, {'name': 'Mysql', 'value': 70.0}, {'name': 'Devops', 'value': 70.0}, {'name': 'C++', 'value': 70.0}, {'name': 'C#', 'value': 70.0}]",0,,,"{""permanent"": true}",,,,
51,23,Consultant MOA ,"Rejoins Apside Nantes pour travailler sur les projets de demain !
Le poste & le projet ?
Tu rejoins nos équipes organisées en mode Agile pour contribuer à la réussite de nos projets auxquels tu apporteras tes compétences et ton esprit d’équipe. Amené(e) à travailler avec différentes équipes, tu traduis en solutions informatiques les demandes des clients internes :

Analyse de l'existant, expressio","[{'name': 'Agile', 'value': 50.0}, {'name': 'Jira', 'value': 50.0}]",1,28.0,45.0,"{""permanent"": true}",3.0,fr,,
52,26,Techleader ,"🤗 Rejoins notre collectif d’experts et deviens Associé.e Talosi ! Chez Talosi, bienvenue chez toi, bienvenue chez nous 🤗
Qui êtes vous ❓
🚀 Créée par des passionnées de techs 🤓 qui œuvrent sur l’eco-système depuis des années, Talosi en finnois signifie « ta maison »🏡 . Dans ce collectif et projet commun, tout sera fait pour que tu te sentes chez toi 🙋‍♀️
Par-delà les valeurs que nous partageo","[{'name': 'NodeJS', 'value': 50.0}, {'name': 'Express', 'value': 50.0}, {'name': 'Java', 'value': 50.0}, {'name': 'Spring Boot', 'value': 50.0}, {'name': 'Spring', 'value': 50.0}, {'name': 'Docker', 'value': 50.0}, {'name': 'Github', 'value': 50.0}, {'name': 'Gitlab', 'value': 50.0}, {'name': 'Python', 'value': 50.0}, {'name': 'React', 'value': 50.0}, {'name': 'Terraform', 'value': 50.0}, {'name': 'Kubernetes', 'value': 50.0}, {'name': 'vueJS', 'value': 50.0}, {'name': 'NUXT', 'value': 50.0}, {'name': 'Amazon Web Services', 'value': 50.0}, {'name': 'Google Cloud', 'value': 50.0}, {'name': 'Next JS', 'value': 50.0}, {'name': 'Svelte', 'value': 50.0}]",3,37.0,55.0,"{""permanent"": true}",2.0,fr,,
53,27,Auditeur mixte Financier & IT Junior Parcours Continuum CDI H/F,"L'audit, c'est notre métier historique, mais cela ne nous empêche pas de le faire évoluer. Dans un monde en mutation, PwC vise à être l'acteur de référence de la création de confiance et de la transformation durable des entreprises.

Nos 1 600 collaborateurs peuvent ainsi se concentrer sur des missions à haute valeur ajoutée grâce à nos investissements dans la technologie et dans les enjeux ESG qu","[{'name': 'Crystal', 'value': 100.0}, {'name': 'Réseau', 'value': 100.0}]",0,39.0,46.0,"{""permanent"": true}",2.0,,,
54,27,Manager SAP Architecture-Cloud-BTP | CDI | H/F,"**Ce que vous pouvez attendre de nous**

*   Des missions sur **nos secteurs stratégiques**  auprès de nos clients de longue date en France et à l'étranger et en particulier : « Retail and Consumer », « Energy and Utilities » et « Aerospace and Defence » ;
   
*   Des interventions au cœur **des grands projets de transformation et d'optimisation des processus** telles que : la définition du schéma","[{'name': 'SAP', 'value': 100.0}, {'name': 'Crystal', 'value': 100.0}]",5,70.0,80.0,"{""permanent"": true}",3.0,,,
55,27,Consultant Expérimenté | ERP/SAP | CDI | H/F,"**Ce que vous pouvez attendre de la mission :**

*   Participer aux phases amonts des projets ; définition des stratégies métiers, du schéma directeur d'entreprise, des grandes orientations initiales
   
*   Concevoir, réaliser et mettre en œuvre les solutions SAP de nos clients en connaissance des bonnes pratiques métier
   
*   Piloter et assurer le reporting de grands projets d'implémentation S","[{'name': 'SAP', 'value': 100.0}, {'name': 'Réseau', 'value': 100.0}, {'name': 'Crystal', 'value': 100.0}]",3,51.0,70.0,"{""permanent"": true}",3.0,,,
56,28,Product Owner (F/H),"Vous souhaitez ?

Intégrer une entreprise renommée, classée ""Great Place To Work"" pour la qualité de son environnement professionnel ;
Diriger et contribuer à la création de produits innovants dans le domaine de l'IT ;
Collaborer avec des équipes talentueuses pour développer des solutions répondant aux besoins des clients.

Que proposons-nous ?

En tant que Product Owner, vous jouerez un rôle clé ","[{'name': 'Agile', 'value': 50.0}, {'name': '.NET core', 'value': 50.0}, {'name': 'Vite', 'value': 50.0}]",3,,,"{""permanent"": true}",1.0,fr,,
57,29,R&D Développeur back-end Java (H/F),"JFrog est une startup en pleine croissance, éditrice d'outils DevOps de gestion de binaire, avec un incroyable portfolio de clients incluant SAP, Amadeus, Twitter, LinkedIn, Netflix, Riot Games, Bosch","[{'name': 'Java', 'value': 70.0}, {'name': 'Go', 'value': 70.0}, {'name': 'SQL', 'value': 70.0}]",3,,,"{""permanent"": true}",,,,
58,30,Développeur confirmé F/H,"Dans le cadre du développement de son activité, le Groupe ADENES recherche un développeur confirmé F/H pour son bureau de Lyon (3eme). 

  

Rattaché à la Direction des Solutions d'Expertises, votre rôle est d’assurer que les projets menés répondent aux besoins et enjeux des directions métier et apportent la valeur ajoutée attendue pour l’entreprise. 

Vos missions :

*   Atteindre les objectifs p","[{'name': 'Azure', 'value': 50.0}, {'name': 'Angular', 'value': 50.0}, {'name': 'Azure Devops', 'value': 50.0}, {'name': 'C#', 'value': 50.0}, {'name': 'NUXT', 'value': 50.0}, {'name': 'PHP', 'value': 50.0}, {'name': 'SQL', 'value': 50.0}, {'name': 'Symfony', 'value': 50.0}, {'name': 'Kanban', 'value': 50.0}, {'name': 'SCRUM', 'value': 50.0}]",0,39.0,50.0,"{""permanent"": true}",1.0,,,
59,27,Chef de Projet IT Débutant / PMO | CDI | H/F,"Au sein de Consulting, la Business Unit Operational Solutions (OPSOL) regroupe près de 300 collaborateurs autour des métiers de l'Expertise Comptable, du Renfort Opérationnel et de l'Externalisation de la Paie.

Le renfort opérationnel aux directions financières et aux directions des Systèmes d'Information chez PwC est l'un des principaux atouts concurrentiels du groupe.

Sa promesse ?

Une assist","[{'name': 'Gestion de projet', 'value': 100.0}, {'name': 'Réseau', 'value': 100.0}]",3,0.0,0.0,"{""permanent"": true}",3.0,,,
60,31,Développeur.se iOS,"📢 Imaginez un lieu où votre voix compte autant que vos compétences…
Chez Listen too, nous sommes convaincus que l’écoute est indissociable du progrès. Cultivée au quotidien, elle devient un catalyseur de croissance et de réussite, tant pour l’entreprise que pour ses collaborateur·rice·s.
Listen too est une agence conseil spécialisée depuis 2013 dans la digitalisation de la Relation Client & Colla","[{'name': 'Swift', 'value': 50.0}, {'name': 'IOS', 'value': 50.0}, {'name': 'SwiftUI', 'value': 50.0}, {'name': 'Agile', 'value': 50.0}]",5,,,"{""permanent"": true}",2.0,fr,,
61,31,Développeur Fullstack Node.JS,"📢 Imaginez un lieu où votre voix compte autant que vos compétences…
Chez Listen too, nous sommes convaincus que l’écoute est indissociable du progrès. Cultivée au quotidien, elle devient un catalyseur de croissance et de réussite, tant pour l’entreprise que pour ses collaborateur·rice·s.
Listen too est une agence conseil spécialisée depuis 2013 dans la digitalisation de la Relation Client & Colla","[{'name': 'NodeJS', 'value': 50.0}, {'name': 'React', 'value': 50.0}, {'name': 'Typescript', 'value': 50.0}, {'name': 'Next JS', 'value': 50.0}, {'name': 'NestJS', 'value': 50.0}, {'name': 'ReactQuery', 'value': 50.0}]",5,,,"{""permanent"": true}",2.0,fr,,
62,32,Auditeur - Inspecteur IT H/F,"Vous rejoindrez une fonction d'audit intégrée, mondiale et indépendante, rattachée à la Direction Générale du Groupe. Elle intervient sur l'ensemble des activités, en France comme à l'international, afin d'évaluer la gouvernance, la gestion des risques et les dispositifs de contrôle interne, en toute indépendance. Vous évoluerez dans un environnement stimulant, exigeant et collaboratif, au contact","[{'name': 'Management', 'value': 100.0}]",3,45.0,65.0,"{""permanent"": true}",2.0,,,
63,33,Développeur Ruby on Rails,"Rejoignez notre petite équipe pour travailler sur un projet intéressant et en constante évolution.
Nous sommes à la recherche d'un développeur web pour accompagner le lead developer sur le développement de notre logiciel LUCY, un logiciel métier complet à destination des agents commerciaux en immobilier.
Profil recherché :
- 1-4 années d'expérience en développement web avec Ruby On Rails
- connais","[{'name': 'Rails', 'value': 50.0}, {'name': 'Ruby', 'value': 50.0}, {'name': 'StimulsJS', 'value': 50.0}, {'name': 'PostgreSQL', 'value': 50.0}, {'name': 'Linux System', 'value': 50.0}]",1,28.0,40.0,"{""permanent"": true}",4.0,fr,,
111,12,Ingénieure / Ingénieur Systèmes Virtualisation - Lyon,"Choisir Capgemini, c'est choisir une entreprise où vous serez en mesure de façonner votre carrière selon vos aspirations. Vous serez soutenu et accompagné au sein d'une communauté collaborative composée de collègues du monde entier, où vous pourrez réécrire votre futur. Rejoignez-nous pour redéfinir les limites de ce qui est possible, contribuez à libérer la valeur de la technologie pour les plus ","[{'name': 'VMWare', 'value': 50.0}]",5,,,"{""permanent"": true}",,,,
64,34,⭐ Lead Dev JAVA (H/F),"⭐ Lead Développeur(euse) JAVA Spring Boot

Tu cherches une boite avec des valeurs fortes et à taille humaine, tu as un regard aiguisé sur le code et tu as envie de faire progresser chaque membre de ton équipe, techniquement comme humainement. Alors clique sur « voir plus » !

Tu veux faire ça dès demain ?

Intégrer une équipe chez un client, ou à l’agence, pour apporter ton expertise technique et ","[{'name': 'Java', 'value': 70.0}, {'name': 'Kafka', 'value': 70.0}, {'name': 'Spring Boot', 'value': 70.0}, {'name': 'Jenkins', 'value': 70.0}, {'name': 'Docker', 'value': 70.0}, {'name': 'Angular', 'value': 50.0}, {'name': 'Spring', 'value': 50.0}, {'name': 'Agile', 'value': 50.0}, {'name': 'SCRUM', 'value': 50.0}, {'name': 'Git', 'value': 50.0}, {'name': 'Kubernetes', 'value': 50.0}]",6,47.0,57.0,"{""permanent"": true}",2.0,fr,,
65,35,Développeur web Full Stack H/F en Alternance,"1) Pourquoi les techs sont heureux dans votre entreprise ou pourquoi vous rejoindre
Notre entreprise est une société de services très reconnue dans le domaine de l'automobile : formation, assistance technique téléphonique et solutions logicielles. Située sur un marché de niche, la société est en croissance, dégageant régulièrement de bons résultats et donc un intéressement annuel pour ses salariés","[{'name': 'Javascript', 'value': 50.0}, {'name': 'MongoDB', 'value': 50.0}, {'name': 'vueJS', 'value': 50.0}, {'name': 'Quasar', 'value': 50.0}, {'name': 'Typescript', 'value': 50.0}, {'name': 'Docker', 'value': 50.0}, {'name': 'Kubernetes', 'value': 50.0}, {'name': 'NodeJS', 'value': 50.0}]",0,,,{},1.0,fr,,
66,27,EPM Tax Technology Senior Consultant | CDI | H/F,"**Ce que vous pouvez attendre de nous :**

Notre équipe développe et déploie des solutions technologiques permettant aux entreprises de répondre aux exigences croissantes de transparence et de divulgation d'informations, qu'il s'agisse du public, des autorités ou d'autres parties prenantes.

Nos clients comptent parmi les plus grandes multinationales françaises opérant dans différents secteurs.

N","[{'name': 'SAP', 'value': 100.0}, {'name': 'Conception fonctionnelle', 'value': 100.0}, {'name': 'Gestion de projet', 'value': 100.0}]",4,75.0,76.0,"{""permanent"": true}",2.0,,,
67,36,DevOps,"Eterniti is the leading operator of vacation rentals in iconic holiday destinations, led by a passion for excellence, authentic adventures, and hospitality. With over €2 billion in assets under management, we operate 800+ chalets, villas and apartments under 3 consumer brands: Emerald Stay (our 4* brand), Bo House (our 5* & palace brand) and Verbier Exclusive (our palace brand). Our guests can dis","[{'name': 'NodeJS', 'value': 50.0}, {'name': 'Docker', 'value': 50.0}, {'name': 'MongoDB', 'value': 50.0}, {'name': 'Amazon Web Services', 'value': 50.0}, {'name': 'PostgreSQL', 'value': 50.0}, {'name': 'Linux System', 'value': 50.0}]",3,45.0,50.0,"{""permanent"": true}",3.0,en,,
68,37,Développeur Java /F,"Chez norsys, on allie innovation pour un numérique efficace et responsable.
En 2021, on pose les bases d’un modèle unique : la Permaentreprise. Inspiré de la permaculture, ce concept vise à concilier performance économique, bien-être des collaborateurs et impact positif sur la société et l’environnement.
Avec 750 permamakers (c'est comme ça qu'on appelle nos collaborateurs.trices), on accompagne n","[{'name': 'Java', 'value': 50.0}, {'name': 'Angular', 'value': 50.0}, {'name': 'Spring Boot', 'value': 50.0}, {'name': 'Spring', 'value': 50.0}, {'name': 'React', 'value': 50.0}, {'name': 'JSS', 'value': 50.0}]",4,40.0,50.0,"{""permanent"": true}",2.0,fr,,
69,38,Ingénieur réseau,"L'Ingénieur Réseau est responsable de la gestion et de la maintenance des infrastructures de réseau de l'entreprise. Il veille à ce que les réseaux soient sécurisés, performants et disponibles, tout en assurant la connectivité entre les différents systèmes et utilisateurs.

Responsabilités :

Configuration Réseau : Configurer et gérer les équipements réseau tels que les routeurs, les commutateurs ","[{'name': 'Windows OS', 'value': 50.0}, {'name': 'Linux System', 'value': 50.0}, {'name': 'Réseau', 'value': 50.0}]",5,,,"{""permanent"": true}",2.0,fr,,
70,30,Intégrateur / Designer   BPM (CAMUNDA) confirmé F/H,"ADENES, groupe international spécialisé dans l’expertise après sinistre, recrute un **Intégrateur / Designer BPM (Camunda) confirmé (F/H)** pour renforcer son équipe BPM dans le cadre de son développement.Une expertise sur **Camunda 8** est requise.

Vous jouerez un rôle clé dans la **conception, le développement et l’optimisation des processus métiers**, en lien étroit avec les équipes techniques","[{'name': 'Anglais', 'value': 50.0}, {'name': 'API REST', 'value': 50.0}, {'name': 'C#', 'value': 50.0}, {'name': 'Management', 'value': 50.0}]",0,37.0,44.0,"{""permanent"": true}",1.0,,,
71,30,Développeur confirmé F/H,"Dans le cadre du développement de son activité, le Groupe ADENES recherche un développeur confirmé F/H pour son bureau de Lyon (3eme). 

  

Rattaché à la Direction des Solutions d'Expertises, votre rôle est d’assurer que les projets menés répondent aux besoins et enjeux des directions métier et apportent la valeur ajoutée attendue pour l’entreprise. 

Vos missions :

*   Atteindre les objectifs p","[{'name': 'Azure', 'value': 50.0}, {'name': 'Angular', 'value': 50.0}, {'name': 'Azure Devops', 'value': 50.0}, {'name': 'C#', 'value': 50.0}, {'name': 'SQL', 'value': 50.0}, {'name': 'Kanban', 'value': 50.0}, {'name': 'SCRUM', 'value': 50.0}]",0,39.0,50.0,"{""permanent"": true}",1.0,,,
72,39,Lead Consultant.e Java / JS / Craft,"Qui sommes-nous ?🐱‍🏍
Ce qui nous anime
Chez HoppR, nous avons pour mission d'accompagner nos clients dans le développement de logiciels de qualité et la culture Tech. Les logiciels et le numérique ont un impact sur nos vies à chaque instant, nous pensons que les logiciels que nous construisons aujourd'hui seront le reflet de la société future.
Pour cela nous nous efforçons d'embaucher les meille","[{'name': 'Spring', 'value': 50.0}, {'name': 'Java', 'value': 50.0}, {'name': 'Svelte', 'value': 50.0}, {'name': 'Docker', 'value': 50.0}, {'name': 'Github', 'value': 50.0}, {'name': 'Gitlab', 'value': 50.0}, {'name': 'NodeJS', 'value': 50.0}, {'name': 'React', 'value': 50.0}, {'name': 'Cucumber', 'value': 50.0}, {'name': 'PostgreSQL', 'value': 50.0}, {'name': 'Kafka', 'value': 50.0}, {'name': 'MongoDB', 'value': 50.0}]",3,43.0,56.0,"{""permanent"": true}",3.0,fr,,
73,39,Offre Lead Agency Paris - Consultant.e Fullstack React / Spring Boot / Craft,"Qui sommes-nous ?🐱‍🏍
Ce qui nous anime
Chez HoppR, nous avons pour mission d'accompagner nos clients dans le développement de logiciels de qualité et la culture Tech. Les logiciels et le numérique ont un impact sur nos vies à chaque instant, nous pensons que les logiciels que nous construisons aujourd'hui seront le reflet de la société future : plus évidente, plus inclusive, plus durable, plus j","[{'name': 'Java', 'value': 100.0}, {'name': 'Spring', 'value': 100.0}, {'name': 'VueJS', 'value': 85.0}, {'name': 'Agile', 'value': 50.0}, {'name': 'Docker', 'value': 50.0}, {'name': 'Github', 'value': 50.0}, {'name': 'Gitlab', 'value': 50.0}, {'name': 'AngularJS', 'value': 85.0}]",5,54.0,70.0,"{""permanent"": true}",3.0,fr,,
74,39,Lead Consultant.e React.js ou Vue.js / Spring Boot  / Craft,"Qui sommes-nous ?🐱‍🏍
Ce qui nous anime
Chez HoppR, nous avons pour mission d'accompagner nos clients dans le développement de logiciels de qualité et la culture Tech. Les logiciels et le numérique ont un impact sur nos vies à chaque instant, nous pensons que les logiciels que nous construisons aujourd'hui seront le reflet de la société future.
Pour cela nous nous efforçons d'embaucher les meille","[{'name': 'Spring', 'value': 50.0}, {'name': 'Java', 'value': 50.0}, {'name': 'Svelte', 'value': 50.0}, {'name': 'Docker', 'value': 50.0}, {'name': 'Github', 'value': 50.0}, {'name': 'Gitlab', 'value': 50.0}, {'name': 'NodeJS', 'value': 50.0}, {'name': 'React', 'value': 50.0}, {'name': 'Cucumber', 'value': 50.0}, {'name': 'PostgreSQL', 'value': 50.0}, {'name': 'Kafka', 'value': 50.0}, {'name': 'MongoDB', 'value': 50.0}]",4,43.0,56.0,"{""permanent"": true}",2.0,fr,,
75,39,Consultant.e Fullstack / Craft,"Qui sommes-nous ?🐱‍🏍
Ce qui nous anime
Chez HoppR, nous avons pour mission d'accompagner nos clients dans le développement de logiciels de qualité et la culture Tech. Les logiciels et le numérique ont un impact sur nos vies à chaque instant, nous pensons que les logiciels que nous construisons aujourd'hui seront le reflet de la société future.
Pour cela, nous nous efforçons d'embaucher les meill","[{'name': 'Spring', 'value': 50.0}, {'name': 'Java', 'value': 50.0}, {'name': 'Svelte', 'value': 50.0}, {'name': 'Docker', 'value': 50.0}, {'name': 'Github', 'value': 50.0}, {'name': 'Gitlab', 'value': 50.0}, {'name': 'NodeJS', 'value': 50.0}, {'name': 'React', 'value': 50.0}, {'name': 'Cucumber', 'value': 50.0}, {'name': 'PostgreSQL', 'value': 50.0}, {'name': 'Kafka', 'value': 50.0}, {'name': 'MongoDB', 'value': 50.0}, {'name': 'VueJS', 'value': 50.0}, {'name': 'Jenkins', 'value': 50.0}, {'name': 'Agile', 'value': 50.0}]",3,48.0,70.0,"{""permanent"": true}",3.0,fr,,
